"appTitle","userName","date","score","text"
,"Tom Zentefis","May 1, 2019",5,"Very effective and continues to improve"
,"Michael Gergely","May 1, 2019",5,"It works for both Android based and Apple based phones seamlessly; it's nice to be able to give my children the choice of phone. It's great peace of mind knowing my son makes it home to his dorm on a Sat night."
,"Jennifer Sabish","May 1, 2019",5,"it works great for our family so we all know where each other are."
,"James D Greco","May 1, 2019",5,"great easy to do"
,"Enrico Mango","May 1, 2019",5,"Great app to track not only children and new young drivers but also other family members to not only know their location but also to assess if they arrived at location ,or even if they are on the way home.It saves the need to text or call them to find out."
,"Aaron Garcia","May 1, 2019",5,"great app"
,"Christopher Riddles","May 1, 2019",4,"small issues with some older devices not updating regularly, but appears to be fine once phones were upgraded."
,"Bobby Neitzcc","May 1, 2019",5,"Good! Thanks!"
,"A Google User","February 5, 2019",5,"Very nice 😍😍😍But I wish I can open the aging prediction because I downloaded this app because I saw the ad and in the ad I saw the aging prediction"
,"A Google User","February 5, 2019",1,"I think this app is very bad . it doesn't work at all , it doesn't let you do anything when I put my picture on it said not doing it and stuff like that if you want it to actually be decent you have to pay a lot of money. this game only cares about MONEY not YOU HAVING A GOOD TIME !!!!!!!!!!!!! and to anyone else if you are different laungage well to bad !you ain't gonna understand it because it doesn't let you change laungage . it said I gave it one because you have to I give it 0 dont get"
,"david flynn","February 5, 2019",1,"THIS IS A SCAM! you give credit card info for free trial, there is no way to cancel the free trial. I figured out too late, the company will not reimburse"
,"A Google User","February 5, 2019",1,"i really dont like this app,you have pay for everything and sighn in to all this stuff,its crazy!"
,"Joseph Walker","February 5, 2019",1,"TERRIBLE YOU HAVE TO PAY FOR EVERYTHING FOR 30$ PER MONTHLY USE"
,"A Google User","February 5, 2019",1,"it cost money alot"
,"A Google User","February 5, 2019",1,"sucks!!! Detail of graphics nothing like ad.. I looked like some shoty beginner photo shopping. Definitely unsubscribing!!! And they want $29.99 I wouldn't pay $2.99 Fu@%ing Bums"
,"A Google User","February 4, 2019",1,"bad and really useless I trod a testing it multiple times but it didnt work 1star"
,"A Google User","February 4, 2019",1,"I thought it was free that is what it said😾😺😿😳😞🙁"
,"A Google User","February 4, 2019",1,"have to pay for everything"
,"frogy Ari","February 4, 2019",3,"👍😞but ok and I 😍it"
,"ALEXANDER HAMILTON","February 4, 2019",1,"it doesn't let y use the app unless you pay,honestly sucks"
,"Sweet Sonya","February 4, 2019",1,"dumb you have to pay for allmost everything"
,"Katie Kim","February 4, 2019",5,"el día de hoy se"
,"Savanna Bolen","February 4, 2019",1,"trash js"
,"A Google User","February 4, 2019",1,"worst app ever"
,"A Google User","February 4, 2019",2,"Good"
,"A Google User","February 4, 2019",1,"TERRIBLE. Why pay for it all but you can get a different app that you don't have to pay for it all.Just terrible."
,"Jo V","February 4, 2019",1,"This app was horrible. It kept mistaking me for a different gender every time. Also you have to pay for everything. Whats the point of paying for it if its just for fun? I wouldnt recomend it not at all."
,"A Google User","February 4, 2019",5,"best app just trying to see myself as a adoult"
,"Trinity Baker","February 4, 2019",1,"The ads show someone seeing what they look like as different ages, but in the app you have to subscribe to them to even try it. After your 3 day trial, if you don't stop your subscription you have to pay to use a filter.You only get 2 free games and the emotion one is fake. no matter what face you make it's always different."
,"its.emily 0205","February 4, 2019",1,"I HATE THESE APPS!!! I really want to check them out, but every single one of these makes you pay for them. likes who's gonna but $29.99 for a stupid scanner?"
,"A Google User","February 4, 2019",1,"I hate it"
,"A Google User","February 4, 2019",1,"DO NOT DOWNLOAD very stupid app you half to pay for everything"
,"Mr PapaMan","February 4, 2019",1,"The moment you open up, yiu have to start a free THREE day trial, you can immediately assume it's terrible, do not waste money on this."
,"A Google User","February 4, 2019",1,"I wish you didn't have to pay for every thing ITS STUPID"
,"Michael Orpe","February 4, 2019",1,"It is terrible. You need to sign in to see the results. And even though there's a three day trial if your app says age prediction and the adverts say you can do it easily, if shouldn't be that hard ti's we the results. Would not recommend"
,"A Google User","February 4, 2019",5,"it is the best it is so fun to 😙😙😙"
,"A Google User","February 4, 2019",1,"this app is so bad i cant even cancel the damn thing i swear somebody is gonna catch charges if i cant un sub and if i have to pay. this app says that you can unsub at anytime but thats how they bring you in then they charge you it doesnt wven give you a option to unsub wvwn though it says you can cancel and not pay worst app EVER!!!!"
,"A Google User","February 4, 2019",3,"I installed this app because it looked fun... until i found out there was only a few functions and only 2 were free! And the price for one month is ridiculous."
,"Scott Stultz","February 4, 2019",1,"you have to pay for results what a junk app."
,"ChibbleHawaii Adventures","February 4, 2019",1,"terrible they RIP u off dont download"
,"Elin The Gamer","February 4, 2019",1,"This is terrible"
,"Aaron Smith","February 4, 2019",1,"Clearly a scam £28 a month lol"
,"Jakub Skiba","February 4, 2019",1,"bad u need to pay money to do everything thing"
,"Norm Hurst","February 4, 2019",3,"The worst"
,"A Google User","February 4, 2019",1,"not a good app. they take more from your card..and of you contact them they dont reply you. scam scam scam"
,"A Google User","February 4, 2019",5,"i just want the free goes"
,"paia engu","February 4, 2019",5,"Fun app and easy to use 😊"
,"Luminous","February 4, 2019",1,"Absolutely horrible ""free app"" but you need to pay in app, I guarantee any 5 star reviews on this app are bots"
,"A Google User","March 13, 2019",5,"entertaining"
,"Nathan Knox","March 13, 2019",4,"very interesting,and fun"
,"A Google User","March 13, 2019",2,"great until.....When you win tokens it takes over you whole screen and there is no way to get rid of it until you exit the app and go back in extremely irritating!"
,"A Google User","March 13, 2019",5,"great"
,"A Google User","March 13, 2019",3,"i have fun playing"
,"Darla Acord","March 13, 2019",5,"my experience is i haven't won anything and I play alot, I'm wearing out my patience I am so far behind on my bills and I might be giving pch up, I enjoy playing and hoping to win. 🤨😏🙄"
,"Marsha Riley","March 13, 2019",3,"watch a video get tokens its easy."
,"A Google User","March 13, 2019",5,"awesome"
,"A Google User","March 13, 2019",5,"niiiiiice"
,"GOODWIN P","March 13, 2019",5,"i like this app it is fun and different from the others"
,"A Google User","March 13, 2019",5,"I enjoy this quite a bit, we have had problems but all is good now I start playing at 5am daily, but on some games if you dont buy something it just keeps going back to the items, I just dont have the money to keep buying even I would like to keep up the good work on the games"
,"Tbs Tru","March 13, 2019",5,"great app"
,"Jimmie Weyrauch","March 13, 2019",5,"I enjoy this app because it give me a challenge. but it has been not connecting with my network. there are times that i do not get any tokens. it is still telling me that it is still not cinnecting with my network."
,"A Google User","March 13, 2019",5,"awesome"
,"A Google User","March 13, 2019",5,"Good app"
,"Pat Turner","March 13, 2019",5,"Have entered every year for several years but have not win a cent. Hopefully this will be the year i will cross my fingers."
,"julian kent","March 13, 2019",5,"great game"
,"A Google User","March 13, 2019",3,"I'm not sure if I like it or not I'm not getting anything from it or anything else"
,"teresa hughes","March 13, 2019",5,"love the app"
,"Mable Muwayi","March 13, 2019",5,"I really love this app. I hope i win someday soon.😍"
,"A Google User","March 13, 2019",5,"Love it"
,"Kristi Nay","March 13, 2019",5,"Easy to use. Access to everything!"
,"A Google User","March 13, 2019",5,"Awesome!!!!"
,"A Google User","March 13, 2019",5,"I didn't win but I bought a few things, they were of good quality."
,"A Google User","March 13, 2019",5,"thilling"
,"A Google User","March 13, 2019",4,"ive been playing for years lm close to one hundred fourteen million tokens and l havent won a dime"
,"Patricia Gale","March 13, 2019",5,"fun"
,"A Google User","March 13, 2019",5,"its good"
,"A Google User","March 13, 2019",3,"it""s good time killer,but that's all,I read a scripture from God's Word that promises me that my God will supply all my needs acording to His riches in Glory. so you see,I have no need of earthly wealth."
,"A Google User","March 13, 2019",5,"fun great opportunity"
,"Jennifer Milraney","March 13, 2019",3,"I've played this for years and I've never won anything. Makes me wonder if it's real or not and if I'm waisting my time playing."
,"Manuel Garza","March 13, 2019",5,"its a good thing."
,"A Google User","March 13, 2019",4,"awesome"
,"Raven White","March 13, 2019",5,"i love it😍😍"
,"Jerra Walker","March 13, 2019",4,"a little difficult to see if I've correctly applied for chances to win the big jackpots. a little difficult to navigate through the app."
,"A Google User","March 13, 2019",5,"it's ok but it takes to long to get to the next levels"
,"Donna Sturgeon","March 13, 2019",5,"good app"
,"A Google User","March 13, 2019",4,"I like playing games."
,"Robert Reisma","March 13, 2019",3,"fun and inspiring"
,"Wanda Walters","March 13, 2019",5,"great."
,"Patricia Quintel","April 11, 2019",4,"You don't win anything in this but tokens, but it is fun trying to build your tokens up to each level."
,"A Google User","April 11, 2019",5,"I enjoy getting on the pch app everyday. It's an addiction. Thanks PCH."
,"A Google User","April 11, 2019",3,"for some reason the app wants to go out in the middle of a game kinda weird"
,"Selai Talebula Talebula","April 11, 2019",5,"Please give me my prizes...am waiting for it ..""thanks"".."
,"James Johnson","April 11, 2019",1,"never received any money at all that say i win"
,"Jennifer Cricketchickezie","April 11, 2019",4,"good"
,"Idah Burnside","April 11, 2019",5,"great"
,"Angel Perez","April 11, 2019",5,"Hi .my name is angel perez and i was playing all this month and got to be vip elite but my phone broke and i couldnt remember the gmail or pass word i bought another one and had to change gmail and password . ..my question is do i have to start all over ...i had the entry form completed to the april 26 already.i submitted"
,"Kerm Kratzer","April 11, 2019",1,"this app is too slow and it takes to long to process one lousy gome"
,"Carol Hicks","April 11, 2019",1,"are you serious"
,"Diane Cassidy","April 11, 2019",5,"I enjoy playing for chances to win big money. It saves me from buying lottery tickets"
,"Diane Ahmed","April 11, 2019",5,"it's a good challenging games you got on on this app"
,"Margaret Ammerman","April 11, 2019",5,"Wow!!!"
,"Katherine White","April 11, 2019",4,"it was very difficult for me to get to the point"
,"Beth Skinner","April 11, 2019",3,"not going to say anything angry or rude but after all the work ive done on this app im upset"
,"Wanda Gillian","April 11, 2019",5,"love playing games and Exspecially with a chance to win big never won nothing in my Life."
,"judyleah mapalo","April 11, 2019",4,"i love it"
,"Gerald Clary","April 11, 2019",4,"wonderful"
,"Robert Guttendorf","April 11, 2019",5,"its great"
,"Ginger Morris","April 11, 2019",1,"pch is a faults presentation imitation and empty shows. I been playing over 4-5 years with no more hope but doubts just like all other faults presentation and scams that are roaming the internet build people's hope up thinking you going to win but instead only empty promises."
,"Jessica Christine Marie Rodefer","April 11, 2019",2,"it is a good way to pass time... but the games and scratch offs are rigged... there are no real winnings... I will still play once and a while but feel as if no one is really winning anything... played for a long while but I'm just no interested like I use to be.. not being rude just stating facts... I just dont think anyone wins anything. I'm getting bored and tired of playing for nothing.."
,"Rafael Giovannetti","April 11, 2019",5,"Great!"
,"Pamela J Graffice","April 11, 2019",3,"have not won anything yet but fun to play. would be great to win then I can give it a 5 star rating"
,"Rodney Fore","April 11, 2019",1,"great"
,"7272183897 Lavoie","April 11, 2019",5,"great prizes"
,"Juana Wally","April 11, 2019",5,"its been great.I am so exited for everything.It wonderful. i do not know.just check it guys.i promise you gonna be amaze like me or more.really i dont know how to discribe it anymore. Big Thanks To PCH."
,"Jennifer Garner","April 11, 2019",5,"ok with me. Free money is always good."
,"Sandy Harvey","April 11, 2019",3,"its alright something to do since im retired"
,"Joyce Martin","April 10, 2019",5,"Excellent bargains!!!"
,"Connie Rogers","April 10, 2019",5,"greatest ever"
,"joes junior","April 10, 2019",5,"what would be cool is if they showed a record of how many tokens and entry you have put into a drawing. Say like for a car if you enter every day or week it would show how many you have entered over all."
,"A Google User","April 10, 2019",5,"ADS ARE REPEATED OVER AND OVER AGAIN. GIVE US A BREAK. LET US CHOOSE WHAT WE ARE INTERESTED IN WATCHING. ITS ONLY FAIR WILL BE APPRECIATED."
,"Dorothy Uncapher","April 10, 2019",4,"i only have one problem i ordered 15 pc. kitchen towle set but never received it. i tryed to find a phone number to call but was unable to find one. please correct this problem .i would really like kitchen towles. thank you! Dorothy"
,"Janice Bartlett","April 10, 2019",5,"What a wonderful experience. i won $10,000 on a sweepstakes snd they sent me an encrypted email. i had no idea how to open it and lost my $10,000 prize. I am not positive it was a PCH Sweepstakes but I played them all till they were closed with a check mark. I was going crazy because no one could tell me what to do to open it. The next day the same contest was on the screen and it said ""SORRY JANICE ABOUT YOUR $10,000@ LOSS, just be keep playing. I REALLY AM OBSESSED WITH PCH GAMES. LOVE IT!!!!"
,"Dorothy Young","April 10, 2019",4,"kool"
,"Clyde Davison","April 10, 2019",5,"good"
,"Jenn McCourt","April 10, 2019",5,"It's a great way to enter into drawings. I use to do it on the computer about 20 years ago, and I'm happy there's a mobile app. True, the ads are ridiculous, one popping up after every click, but it's FREE people. And what's a quick 10 seconds ad gonna hurt."
,"John Moffatt","April 10, 2019",4,"good."
,"Susan Archer","April 10, 2019",5,"i love playing PCH"
,"Jennette Tiangson","April 10, 2019",5,"love the application"
,"Uchenna Nwokogba","March 2, 2019",5,"very good"
,"A Google User","March 2, 2019",5,"💯"
,"Mahantesh Kambar","March 2, 2019",5,"nice horoscope"
,"A Google User","March 2, 2019",5,"great app"
,"Ian Salvador","March 2, 2019",2,"nice"
,"Miss Mugz3","March 2, 2019",1,"Keep on popping up random adds"
,"Frances Moreno","March 2, 2019",5,"frances ..moreno. ..l like...very...much"
,"Kalyan Sankar Chattopadhyay","March 2, 2019",5,"good"
,"Cik Nab","March 2, 2019",5,"I love it"
,"Tammy Marie Lacostr Fontenot","March 2, 2019",5,"i don't know what yet"
,"dwayne tone","March 2, 2019",5,"nice"
,"Vuyelwa Christina","March 2, 2019",5,"good"
,"George Owiny","March 2, 2019",5,"nice"
,"A Google User","March 2, 2019",5,"satisfied"
,"A Google User","March 2, 2019",5,"I feel its good,"
,"Attraya PRASH","March 2, 2019",5,"awesome 👍"
,"A Google User","March 2, 2019",5,"its really gud"
,"A Google User","March 2, 2019",5,"I'm sosohappy to my future"
,"A Google User","March 2, 2019",5,"OK"
,"Emmy Flowers","March 2, 2019",2,"The adds are taking over my lock screen amd my phone but the app shows tou cool stuff"
,"Nola Grant","March 2, 2019",3,"i like it except it has its own settings and that yakes over my phone. kicks me out of apps i was in and everything."
,"Gary Dockery","March 2, 2019",5,"good"
,"Manohar J","March 2, 2019",5,"Hbs"
,"A Google User","March 2, 2019",5,"tbh"
,"A Google User","March 2, 2019",5,"fine! good!"
,"manoranjan raut","March 2, 2019",5,"fantastic"
,"Princess","March 1, 2019",1,"baby prediction is wrong hell... hated itt"
,"brandy mccallops","March 1, 2019",5,"a+++"
,"Anju Singh","March 1, 2019",5,"it's awesome"
,"A Google User","March 1, 2019",5,"vn it's just"
,"A Google User","March 1, 2019",1,"this app had virus attached my phonr went crazy and now i cant uninstall it no matter what i do"
,"A Google User","March 1, 2019",5,"Learned a lot in a short time"
,"Latoya Wallace","March 1, 2019",1,"too many pop ups"
,"A Google User","March 1, 2019",5,"great"
,"Asmin Maharjan","March 1, 2019",4,"nice"
,"Ahmed Nisar","March 1, 2019",5,"Very nice"
,"A Google User","March 1, 2019",5,"🖖🖖"
,"kris oleski","March 1, 2019",5,"awsome"
,"A Google User","March 1, 2019",5,"True life"
,"Kharem Baunto","March 1, 2019",5,"excelent"
,"Alaina Leann","March 25, 2019",5,"works perfect"
,"Fresh5Prince","March 25, 2019",5,"great"
,"A Google User","March 25, 2019",5,"awesome app very helpful"
,"A Google User","March 25, 2019",5,"i like it"
,"TIFFANY GILYARD","March 25, 2019",5,"its quick and easy to use"
,"R. V","March 25, 2019",5,"Just what i need!"
,"A Google User","March 25, 2019",1,"it doesn't have sticky notes"
,"George McFarland","March 25, 2019",5,"good application"
,"robert hadley","March 25, 2019",5,"Nice app"
,"A Google User","March 25, 2019",3,"To eager to be rated Couldn't use it before I was asked to rate it"
,"Cheryl Keener","March 25, 2019",5,"Works great to record items for future reference."
,"fernando dominguez","March 25, 2019",5,"Great for on the go and emergencies."
,"A Google User","March 25, 2019",5,"i love this app it keeps me organized"
,"A Google User","March 25, 2019",5,"Don"
,"Praveen Kumar","March 25, 2019",5,"good"
,"Nikki Duffey","March 24, 2019",5,"real talk... iont even do these things but this app is held all my lyrics all my poems everything! definitely download"
,"A Google User","March 24, 2019",5,"i can use it for homework"
,"Marquis Hill","March 24, 2019",5,"very convenient and versatile"
,"Niko Godina","March 24, 2019",5,"it helps with my thoughts."
,"EvoHyper","March 24, 2019",5,"easy to use."
,"Gabriel Mirabal","March 24, 2019",5,"Perfect!"
,"A Google User","March 24, 2019",4,"Ótimo, satisfazendo as minhas necessidades! Esta só com um erro ao apagar que irrita um bocado."
,"Taurie Orton","March 24, 2019",5,"simple and perfect! I homeschool and it helps to figure out my week and makes thing so easy!!!"
,"HEIKIEY LEE","March 24, 2019",5,"good"
,"Ken On Keys","March 24, 2019",5,"😀"
,"sailormoon4545","March 24, 2019",5,"Rtwo"
,"deepsleepdiver","March 24, 2019",5,"oooooh my nipples!!!"
,"Gloria M. Mcgee","March 24, 2019",3,"okay so far. we just met. i havent used the app yet"
,"Jackie Porter","March 24, 2019",5,"I thought this was just another note app, right? No. This actually helps me get things done. I can create a checklist, drop down thoughts and more with the hidden corner widget. Being able to watch things get crossed off in a checklist form really keeps me motivated to get a to-do list done! And I'll never forget my grocery list again!! I just need to swipe to the side and jot it down there!!! Everything automatically saves so I'm never worried that my list is gone. I'm loving this app!!!"
,"Brandon R Vlogs overwatch god","March 24, 2019",5,"10/10 its a great way to keep track of things"
,"Vipulan Mathi","March 24, 2019",5,"very good"
,"E C","March 24, 2019",5,"Perfect."
,"saysha moore","March 24, 2019",5,"this note thing is a life saver i write all my major music on here nd its backed up 🤞🏽"
,"A Google User","March 24, 2019",5,"excellent app"
,"A Google User","March 24, 2019",5,"I have multiple lists all the time. Love it!"
,"A Google User","March 24, 2019",5,"so far so good"
,"Karen Cruz","March 24, 2019",5,"Easy to use and few to no apps."
,"louis plume","March 24, 2019",5,"its so convenient"
,"Kevin Perez","March 24, 2019",5,"nice"
,"Versatile Lioness","March 24, 2019",5,"great"
,"A Google User","March 17, 2019",5,"I finally have reminders that don't go on the calendar"
,"A Google User","March 17, 2019",5,"up is accepted as a pic"
,"Paul Morris","March 17, 2019",5,"very easy to use and retrieve notes."
,"Albert Aguilar","March 17, 2019",5,"Great tool!"
,"Jezamare Izara","March 17, 2019",5,"U.I. is easy to understand, and very organized. My only complaint is that the text can run into each other, but that's fixable with enter spacing."
,"G Alan Spear","March 17, 2019",5,"great app"
,"Ana Velazquez","March 17, 2019",5,"great app"
,"Maya Scruggs","March 17, 2019",5,"I love this app because it's very convenient and I literally type everything that I need a reminder of. Whether it's a grocery shopping list, appointments, events etc. Its right at the palm of my hand.*"
,"Roberto Guerra","March 17, 2019",5,"good"
,"Kikinahnah Madison","March 17, 2019",5,"BEST APP EVER !!!! My grade went from a D to an A+!!!"
,"A Google User","March 17, 2019",5,"great app works perfectly"
,"Vasileios Kolios","March 17, 2019",1,"Dont use this app I lost my notes you dont need anything more"
,"A Google User","March 17, 2019",5,"Swell App👍"
,"Cook SoSaucy","March 17, 2019",5,"cooh"
,"A Google User","March 17, 2019",5,"beautiful app"
,"Bill Marchetti","March 17, 2019",5,"this app is excellent for people like me who forget everything and it's very easy to use. before this I used to write everything down a little sticky notes and scrap pieces of paper"
,"FELLICIA DENMARK","March 17, 2019",5,"great app!"
,"Kellie Gram","March 17, 2019",5,"best notepad i found, easy to use and can colorcode pages along with making other files to keep all notes of one kind in"
,"Brian Bowles","March 17, 2019",5,"GREAT APP!"
,"Gladys Woc","March 17, 2019",5,"I like it because I can take any mote I want it"
,"Denise Walecki","March 17, 2019",5,"So convenient and easy to use."
,"Mance Zglinicki","March 17, 2019",5,"awesome"
,"A Google User","March 17, 2019",3,"run html option"
,"Eugene Guyer","March 17, 2019",5,"works great 👍"
,"Melanie Smith","March 17, 2019",5,"works great and simple"
,"A Google User","March 17, 2019",5,"this is convenient app. I like it"
,"A Google User","March 17, 2019",5,"handy little tool for keeping information."
,"Chris Shapiro","March 17, 2019",5,"Ease of use"
,"Felix Gyasi","March 17, 2019",5,"great app.. am really really satisfied with this 💯%"
,"Susan Bauer","March 17, 2019",5,"love this app, simple to use"
,"Rene Leyva","March 17, 2019",5,"easy to use and store info needed.."
,"Gayla Whitehead","March 17, 2019",5,"love it."
,"Martha Banimostafa","March 17, 2019",5,"perfect and user-friendly"
,"Gaming Levish","March 16, 2019",5,"Best app for quick reminders"
,"A Google User","March 16, 2019",5,"its easy and very helpful kinda sad there isnt reminders but i highly recommend it"
,"ravindra bhurke","March 16, 2019",5,"very good app"
,"Jennifer Carter","March 16, 2019",5,"Love this app!"
,"Jackie Stafford","March 16, 2019",4,"not on home page"
,"Crazy Kitten","March 16, 2019",5,"OMG great"
,"A Google User","March 16, 2019",1,"Constant pop ups after phone calls which is frustrating. Rarely saved. Extremely frustrating."
,"Cristina Christy","February 20, 2019",5,"love"
,"galaxy sparkle","February 20, 2019",5,"cute game"
,"A Google User","February 20, 2019",5,"♥️♥️♥️♥️😘😍😍😍😍😍😍"
,"A Google User","February 20, 2019",5,"it is awesome"
,"A Google User","February 20, 2019",5,"ppppp"
,"shoeba naaz","February 20, 2019",5,"Good game"
,"A Google User","February 20, 2019",5,"best am best game"
,"Allison South-Miller","February 20, 2019",1,"to many adds and I could not scroll"
,"A Google User","February 20, 2019",4,"good"
,"A Google User","February 20, 2019",1,"worst game.its not a game"
,"A Google User","February 20, 2019",3,"ok game"
,"Nurjaminee Sarker","February 20, 2019",1,"horrible graphics and everyone look very ugly.not useful app👎👎👎👎"
,"A Google User","February 19, 2019",1,"bad xd"
,"A Google User","February 19, 2019",1,"Not the real deal. Very confusing app. Doesn't allow u to get the fun of it. Totally useless and worthless. Plz don't create such worthless apps"
,"A Google User","February 19, 2019",5,"best game in world intersting outstanding marvelous game i like this game"
,"A Google User","February 19, 2019",4,"I love this game so much its so much fun I play this game all the time ❤️❤️❤️❤️❤️❤️and I love slime 😘😊"
,"A Google User","February 19, 2019",1,"Its boring"
,"mhayti nilla","February 19, 2019",5,"good games"
,"Ali Akbar Khan","February 19, 2019",3,"Very nice and very sweet game so I love 😍 this game"
,"Paige McKeever","February 19, 2019",5,"I didn't really like slime but now I LOVE slime"
,"A Google User","February 19, 2019",1,"its stupid, doesn't feel like im playing w slime or like im makimg it."
,"brittany jennings","February 19, 2019",5,"This is very,very relaxing and you can really learn how to make!"
,"Makayla Fairbanks","February 19, 2019",1,"too many ads"
,"Prudencio Sanchez","February 19, 2019",5,"it was fun love reina"
,"A Google User","February 19, 2019",5,"this game is so fun it's the best you should play it guys you don't like it"
,"A Google User","February 19, 2019",2,"cool but borring it has a cool simulator but you can not do very much..... No installll"
,"Richman Tapfuma","February 19, 2019",5,"I love slime now because of you"
,"A Google User","February 19, 2019",1,"I don't no this game"
,"A Google User","February 19, 2019",2,"unhappy game😵"
,"GhostSmokeeyy","February 19, 2019",5,"baf"
,"A Google User","February 19, 2019",3,"it was very boring"
,"A Google User","February 19, 2019",5,"qasess😱😨😢😈%^&thrzzzzhuuujuiuhhjjj why does the Lottery close on Saturday blitz mix tunic suits"
,"Pat Martin","February 19, 2019",5,"slimes are in their own way"
,"A Google User","February 19, 2019",1,"goo"
,"A Google User","February 19, 2019",4,"it's so boring do not download 👎👎"
,"Yogita kalra","February 19, 2019",5,"😍😄"
,"A Google User","February 19, 2019",5,"I will all be there in a few weeks"
,"A Google User","February 19, 2019",5,"Excellent this Game"
,"A Google User","February 19, 2019",5,"نژتنشسنیقدغعنتاغع🍔🍪"
,"heyimbee","February 19, 2019",5,"I love lis Game a lot"
,"Ken Nyberg","April 13, 2019",5,"I just downloaded this app recently but it seems to be working perfectly so far."
,"Sky Ray","April 13, 2019",5,"needs more color coding organization, overall great app🤗"
,"Joseph Mikaio","April 12, 2019",5,"perfect just wat i need"
,"chris branham","April 12, 2019",2,"terrible for notes, anytime you try to move down a line and then delete a character it moves the sentence back up and overlaps all your notes"
,"Jazzmin Merchant","April 12, 2019",5,"Excellent so far"
,"Tecy buluma","April 12, 2019",5,"awesome"
,"Christina Tankersley","April 12, 2019",5,"good app"
,"Natasha Stewart","April 12, 2019",5,"ive been abke to keep all my notes thru 3 broken phones. they are amazing"
,"Edward Sierota","April 12, 2019",5,"So far so good"
,"SON • AHT","April 12, 2019",1,"i like how it needs your identity to install 👌"
,"Tyler-Wayne Fleming","April 12, 2019",5,"great app"
,"Gabriela Portillo","April 12, 2019",2,"way too many ads popping up plus additional ads on home screen as well."
,"Chris Soria","April 12, 2019",3,"cool"
,"Dy'Ann Myers","April 12, 2019",5,"this is s great app"
,"Floyd Jeffers","April 12, 2019",5,"Works great"
,"Madison De la Torre","April 12, 2019",5,"Love It 😍"
,"Mack Walker","April 12, 2019",5,"fantastic"
,"Maya Atkins","April 12, 2019",5,"yassssssssas"
,"Mya Stewart","April 12, 2019",5,"very useful"
,"shane doe","April 12, 2019",5,"works great and easy so far so good"
,"Lorenzo Caoleo","April 12, 2019",5,"corrEect"
,"Keith Dart","April 12, 2019",5,"awesome"
,"Just Some Videos","April 12, 2019",5,"really nice"
,"Susan Rispress","April 12, 2019",5,"Notes! Thankful for this app!!! Has saved me more than once."
,"Dhanya P K","April 12, 2019",5,"Good"
,"lana ramsey","April 12, 2019",5,"so far so good. will be using this app more on weekend, so will let you know if my opinion changes"
,"_Ketosucks","April 12, 2019",4,"it helps me whe. is needed"
,"David Cantwell","April 12, 2019",5,"How do l get my notes to save when l change data to a new phone?"
,"Danielle DesJardins","April 12, 2019",5,"very Handy for work....."
,"Laura Smelley","April 12, 2019",5,",love it"
,"keneth nuwamanya","April 12, 2019",5,"Its just so perfect. I love the sticky notes"
,"Eldee Whitehead","April 12, 2019",5,"I love this app!!"
,"Mariah Garner","April 12, 2019",5,"Great app works wonderful"
,"Joe S","April 12, 2019",5,"seems to be an easy app and very convenient"
,"Diego andres Correa suarez","April 12, 2019",5,"excellent"
,"Grant Scott","April 12, 2019",5,"Great for quick notes, reminder, checklists"
,"Sagar Kawle","April 12, 2019",5,"Best app"
,"jason marciniak","April 12, 2019",5,"it just works"
,"SAINADH JASTHI","April 12, 2019",5,"very nice to use"
,"Kimberly Vincent","April 12, 2019",5,"I love it because it has what I need it for and very easy and quick to use! Great app!!"
,"Nedžad Maglić","April 28, 2019",5,"Super"
,"Hala Teixeira","April 28, 2019",5,"great app for keeping track of family"
,"Angelia Haller","April 28, 2019",4,"Useful. Accuracy keeps improving."
,"Bato","April 28, 2019",5,"great app!"
,"Todd Scott","April 28, 2019",5,"Excellent info in a time when it is most needed."
,"Bauer Home","April 28, 2019",4,"Good"
,"wai phyar","April 28, 2019",5,"Good"
,"Luis Ayala","April 28, 2019",5,"I'm going to look at it now i will let you know later"
,"Nancy Waters","April 28, 2019",5,"So helpful when you need to know your family made it to work safely in bad weather. Also it's a great app to use when a loved one is on a trip and you want to be sure they make it to their destination."
,"Rajni Soni","April 28, 2019",3,"Good"
,"Mohammad Hannan","April 28, 2019",5,"very good love it"
,"Carl Empleo","April 28, 2019",4,"goog"
,"Thanda Aung","April 28, 2019",4,"great app."
,"Mary Jane Corral","April 28, 2019",5,"It helps me keep track of my teenagers."
,"Jeff Leeds","April 28, 2019",5,"love it"
,"Joan Johnson","April 28, 2019",5,"family locator is great. very accurate, allows you to kabel locations."
,"Margaret Angel","April 28, 2019",2,"Everytime I open the app it says app has stopped it will not open up at all! whats going on?!?! I need to be able to see everyone i have on here."
,"bryan graef","April 28, 2019",1,"it stopped working on my phone. said i was at he and i wasn't. cant locate me"
,"Arnie C","April 28, 2019",5,"works great! it has come in handy when my daughter's were stranded and needed help."
,"A. Bradford","April 28, 2019",2,"LOVED this app until the update. It works horribly now. It used to be accurate now it's real sloppy with locating. What happened? I'll take the old version any day. I may have to ditch this app for a better one."
,"dampatti com","April 28, 2019",5,"best service"
,"deneil peace","April 28, 2019",5,"find them"
,"Pramod kumar","April 28, 2019",5,"good"
,"Belinda Tucker","April 28, 2019",5,"Fantastic!!"
,"Jorge Rosas","April 28, 2019",5,"very Handy 👍👊"
,"Shannon Schmid","April 28, 2019",5,"great!"
